PO_NUMBER,INVOICE_ID,INVOICE_NUM,SOURCE,INV_LINE_NUMBER,ACCOUNT_CODE,COMPANY_CODE,MIC,INVOICE_DATE,INVOICE_AMOUNT,TRAN_AMOUNT,EXTC,STATE,VENDOR_NAME,INVOICE_FR,FINAL_DESCRIPTION,PROJ_NUM,TAX_AMOUNT,TAX_TYPE,ACCOUNTING_DATE,NORAD_FLAG,DRIVERID,invoice_month,invoice_year
null,349413251,FM23000186,CONBL,26,2003.8645C,5F00,NONE,2023-01-13,22472.6400000000,567,450,FL,IVY H SMITH COMPANY LLC>1,34941325126,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A0293TR,null,,2023-01-31,N,null,2023-01,2023
null,349413301,FM23000189,CONBL,3,2003.845C,5F00,NONE,2023-01-13,24855.7800000000,13279,450,FL,IVY H SMITH COMPANY LLC>1,3494133013,Tele PUC-Buried Cable-Nonmetallic | Contract Plant Labor (Excl Installation),A0280SX,null,,2023-01-31,N,null,2023-01,2023
null,349413326,SHIB1634552323-P,ASCTR,2,6124.570M,1001,,2023-01-12,646.9000000000,20,6A9,GA,SHI INTERNATIONAL CORP,3494133262,GPC Exp - Personal Computers & Peripherals | PC Leases,,null,,2023-01-31,N,null,2023-01,2023
null,349413396,00227245120230101,SOLUTN,1,6998.21,QIBM,,2023-01-01,176.3900000000,176,8H9,NJ,FIRST DIGITAL TELECOM>9T,3494133961,Cost of Goods Sold - Other Services | Domestic Access - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349413441,SHIB1634881723-P,ASCTR,5,6124.570M,SS00,,2023-01-13,125.9000000000,12,6A9,FL,SHI INTERNATIONAL CORP,3494134415,GPC Exp - Personal Computers & Peripherals | PC Leases,,null,UT,2023-01-31,N,null,2023-01,2023
null,349413472,FM23000194,CONBL,4,2003.4C,5F00,NONE,2023-01-13,2485.7400000000,287,450,FL,IVY H SMITH COMPANY LLC>1,3494134724,Tele PUC-Conduit Sys-Underground Conduit | Contract Plant Labor (Excl Installation),A02H4XQ,null,,2023-01-31,N,null,2023-01,2023
null,349413679,FH23000170,CONBL,6,2003.845C,5F00,NONE,2023-01-13,8520.6400000000,638,520,FL,BLUE STREAK LLC DBA BLUE STREAK CABLE &,3494136796,Tele PUC-Buried Cable-Nonmetallic | Material Purchases,A02FXPK,null,,2023-01-31,N,null,2023-01,2023
null,349413845,QUA15653119,71ABWS,1,6423.8645M,TT00,,2023-01-16,135.3000000000,135,450,TX,QUALSAT LLC>9D,3494138451,Buried Cable Exp - Nonmetallic Svc/Drop Wire - Rearrange | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349413909,310438648        910122207270,ENGIEW,1,6531.60M,AN00,,2023-01-03,115.8100000000,116,5B1,IN,ENGIE INSIGHT SERVICES INC>,3494139091,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349413968,ERP0000079902179,71ERPAP,1,4130.55,SS00,,2023-01-17,300.0000000000,300,CYD,GA,FOR CUSTOMER,3494139681,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349414007,ERP0000079889956,71ERPAP,1,4130.55,SS00,,2023-01-15,70.4400000000,70,CYD,GA,FOR CUSTOMER,3494140071,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349414131,310438843        910121292013,ENGIEW,1,6531.60M,AN00,,2023-01-03,413.6300000000,414,5B1,IN,ENGIE INSIGHT SERVICES INC>,3494141311,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349414423,QUA15658030,71ABWS,1,2003.8645C,TT00,NONE,2023-01-16,192.6600000000,193,450,TX,QUALSAT LLC>9D,3494144231,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A028Y7V,null,,2023-01-31,N,null,2023-01,2023
null,349414702,ERP0000079890039,71ERPAP,1,4130.55,SS00,,2023-01-15,4.3500000000,4,CYD,GA,FOR CUSTOMER,3494147021,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349414871,ERP0000079890182,71ERPAP,1,4130.55,SS00,,2023-01-15,250.0000000000,250,CYD,GA,FOR CUSTOMER,3494148711,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349415087,94231504,SOLUTN,1,6998.21,QIBM,,2023-01-07,50.4500000000,50,8H9,NJ,HAWAIIAN TELCOM INC>9T,3494150871,Cost of Goods Sold - Other Services | Domestic Access - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349415120,ERP0000079907117,71ERPAP,1,4130.55,SS00,,2023-01-17,38.0000000000,38,CYD,GA,FOR CUSTOMER,3494151201,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349415208,ERP0000079890135,71ERPAP,1,4130.55,SS00,,2023-01-15,39.8600000000,40,CYD,GA,FOR CUSTOMER,3494152081,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349415276,ERP0000079907142,71ERPAP,1,4130.55,SS00,,2023-01-17,56.3600000000,56,CYD,GA,FOR CUSTOMER,3494152761,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349415327,ERP0000079907147,71ERPAP,1,4130.55,SS00,,2023-01-17,20.0000000000,20,CYD,GA,FOR CUSTOMER,3494153271,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349415370,310456774        12091282,ENGIEM,1,6121.29,2201,,2023-01-03,864.3800000000,864,531,PA,ENGIE INSIGHT SERVICES INC>,3494153701,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349415695,LIGIN011623,71ABWS,9,2003.8645C,AN00,NONE,2023-01-16,18703.3300000000,666,450,IN,LIGHTSPEED UTILITY LLC,3494156959,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A028ZBE,null,,2023-01-31,N,null,2023-01,2023
null,349416092,VAC000159,71ABWS,1,2003.8645C,AN00,NONE,2023-01-16,128.5800000000,129,450,IN,VANARSDALE CONSTRUCTION,3494160921,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A028ZBE,null,,2023-01-31,N,null,2023-01,2023
null,349416165,SDH2166,71ABWS,59,6423.8645M,TT00,,2023-01-16,60097.3100000000,138,450,TX,DON HATCH CONSTRUCTION INC,34941616559,Buried Cable Exp - Nonmetallic Svc/Drop Wire - Rearrange | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349416165,SDH2166,71ABWS,79,6423.8645M,TT00,,2023-01-16,60097.3100000000,594,450,TX,DON HATCH CONSTRUCTION INC,34941616579,Buried Cable Exp - Nonmetallic Svc/Drop Wire - Rearrange | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349416166,ACT4790201,71ABWS,7,2003.8645C,AQ00,NONE,2023-01-16,2449.4700000000,755,450,IL,AMERICAN CABLE & TELEPHONE LLC,3494161667,Tele PUC-Buried Cable - Nonmetallic - Exchange - Service Wire | Contract Plant Labor (Excl Installation),A028ZBE,null,,2023-01-31,N,null,2023-01,2023
null,349416187,CISILNA011623,71ABWS,1,6423.8645M,AQ00,,2023-01-16,111.2700000000,111,450,IL,COMMUNICATIONS INFRASTRUCTURE SERVICES LLC,3494161871,Buried Cable Exp - Nonmetallic Svc/Drop Wire - Rearrange | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349416215,SDH2167,71ABWS,31,6423.645M,TT00,,2023-01-16,101538.3100000000,69,450,TX,DON HATCH CONSTRUCTION INC,34941621531,Buried Cable Exp - Metallic Svc/Drop Wire - Rearrange & Changes | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349416348,WBI23002,71ABWS,10,6423.645M,AQ00,,2023-01-16,11713.1800000000,306,450,IL,WE BORE IT  LLC,34941634810,Buried Cable Exp - Metallic Svc/Drop Wire - Rearrange & Changes | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349416556,ANSTB072354,71ABWS,1,6423.8645M,5N00,,2023-01-16,305.7000000000,306,450,NC,ANSCO & ASSOCIATES LLC          EDI>9B,3494165561,Buried Cable Exp - Nonmetallic Svc/Drop Wire - Rearrange | Contract Plant Labor (Excl Installation),,null,,2023-01-31,N,null,2023-01,2023
null,349416968,310534323        203145669,ENGIEM,1,6121.29,2655,,2023-01-03,662.3800000000,662,531,FL,ENGIE INSIGHT SERVICES INC>,3494169681,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349416972,ERP0000079907426,71ERPAP,1,4130.55,SS00,,2023-01-17,106.0600000000,106,CYD,GA,FOR CUSTOMER,3494169721,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349417314,ERP0000079890438,71ERPAP,1,4130.55,SS00,,2023-01-15,13.4300000000,13,CYD,GA,FOR CUSTOMER,3494173141,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349417427,310537805        10036256,ENGIEW,1,6531.60M,AM00,,2023-01-03,62.8100000000,63,5B1,MI,ENGIE INSIGHT SERVICES INC>,3494174271,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349417497,310540646        7000801801,ENGIEM,1,6121.29,3355,,2023-01-03,454.0400000000,454,531,MI,ENGIE INSIGHT SERVICES INC>,3494174971,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349417553,310544113        70331665,ENGIEW,1,6121.26,5M00,,2023-01-04,43.2700000000,43,53C,MS,ENGIE INSIGHT SERVICES INC>,3494175531,Land & Bldgs Exp - Utilities - Fuel- Natural Gas | Natural Gas,,null,,2023-01-31,N,null,2023-01,2023
null,349417596,ERP0000079890493,71ERPAP,1,4130.55,SS00,,2023-01-15,22.0000000000,22,CYD,GA,FOR CUSTOMER,3494175961,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349417617,310545567        0206867954,ENGIEW,1,6531.60M,5F00,,2023-01-03,633.3400000000,633,5B1,FL,ENGIE INSIGHT SERVICES INC>,3494176171,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349417663,310966087        3028180001,ENGIEM,1,6121.29,2703,,2023-01-09,419.2000000000,419,531,MS,ENGIE INSIGHT SERVICES INC>,3494176631,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349417929,ERP0000079907610,71ERPAP,1,4130.55,SS00,,2023-01-17,60.3400000000,60,CYD,GA,FOR CUSTOMER,3494179291,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349418013,310545944        1852575214,ENGIEW,1,6531.60M,5F00,,2023-01-03,115.3000000000,115,5B1,FL,ENGIE INSIGHT SERVICES INC>,3494180131,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349418232,ERP0000079889611,71ERPAP,1,4130.55,SS00,,2023-01-15,3.8200000000,4,CYD,GA,FOR CUSTOMER,3494182321,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349418300,310546126        2859017044,ENGIEW,1,6531.60M,5F00,,2023-01-03,72.7000000000,73,5B1,FL,ENGIE INSIGHT SERVICES INC>,3494183001,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349418337,ERP0000079907691,71ERPAP,1,4130.55,SS00,,2023-01-17,31.3600000000,31,CYD,GA,FOR CUSTOMER,3494183371,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349418622,310546306        4151010776,ENGIEW,1,6531.60M,5F00,,2023-01-03,256.9100000000,257,5B1,FL,ENGIE INSIGHT SERVICES INC>,3494186221,Power Expense | Transmission Energy - Central Office,,null,,2023-01-31,N,null,2023-01,2023
null,349418999,310673711        33173769008,ENGIEM,1,6121.29,2401,,2023-01-04,455.7600000000,456,531,GA,ENGIE INSIGHT SERVICES INC>,3494189991,Land & Bldgs Exp - Utilities - Other Expenses | Utilities,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,143,1220.121,PC00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156143,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,148,6114.1,PC00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156148,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,203,6362.9009M,SS00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156203,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,277,6362.9009M,SS00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156277,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,331,6362.9009M,SS00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156331,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,42,1220.121,PC00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34941915642,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,565,6362.9009M,SS00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156565,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,590,6114.1,SS00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156590,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419156,M312630_9,CAPSBP,594,6114.1,SS00,,2023-01-16,62.2000000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419156594,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,1068,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,KY,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494193631068,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,1106,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,NC,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494193631106,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,1163,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,MS,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494193631163,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,1202,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,FL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494193631202,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,1398,6512.1,5N00,,2023-01-16,565.9500000000,0,48C,NC,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494193631398,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,36,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34941936336,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,41,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34941936341,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,44,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34941936344,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,49,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34941936349,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,509,2003.257C,5N00,COEOTHER,2023-01-16,565.9500000000,0,48C,NC,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419363509,Tele PUC-Circuit Equip - Digital Loop Electronics | Contract Delivery & Shipping - Initial Purchase,A02HFBC,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,561,2003.85C,PC00,2FB000025N,2023-01-16,565.9500000000,0,48C,CA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419363561,Tele PUC-Underground Cable - Nonmetallic | Contract Delivery & Shipping - Initial Purchase,A02G82X,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,697,6114.1,PN00,,2023-01-16,565.9500000000,0,48C,NV,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419363697,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,797,1220.121,TT00,,2023-01-16,565.9500000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419363797,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,89,6362.9009M,SS00,,2023-01-16,565.9500000000,0,48C,FL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,34941936389,Oth Term Equip Exp-NonReg IP CPE-Rea & Chg6 | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419363,M312630_1,CAPSBP,912,1220.121,AN00,,2023-01-16,565.9500000000,0,48C,IN,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419363912,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419405,AK40407221,SCM,1,4010.273,1003,,2023-01-12,43146.0000000000,43146,CYD,PA,APPLE INC,3494194051,A/P-Business Unit Accruals-Other Capital | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349419484,0859404,SCM,2,6722.99,3354,MOBOTHER,2023-01-12,1261.5000000000,220,419,WI,ALPINE POWER SYSTEMS INC>9M,3494194842,External Relations Exp - Other Exp - Other | Other Professional Services,,null,UT,2023-01-31,N,null,2023-01,2023
null,349419484,0859404,SCM,3,2003.157C,3354,MOBOTHER,2023-01-12,1261.5000000000,620,481,WI,ALPINE POWER SYSTEMS INC>9M,3494194843,Tele PUC-Circuit Equip - Digital Data Systems (DDS) | Contract Labor (Excl Installation),MA13DVZ,null,,2023-01-31,N,null,2023-01,2023
null,349419567,ERP0000079882417,71ERPAP,1,4130.55,SS00,,2023-01-14,32.0000000000,32,CYD,GA,FOR CUSTOMER,3494195671,Current Liab-Refunds-CAPM ERP-AP Clearing | Corporate Entry - Other,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,1334,6114.1,SS00,,2023-01-16,253.5000000000,0,48C,MS,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494197491334,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,1365,6114.1,SS00,,2023-01-16,253.5000000000,0,48C,GA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494197491365,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,1505,6114.1,SS00,,2023-01-16,253.5000000000,0,48C,GA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494197491505,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,1624,6114.1,SS00,,2023-01-16,253.5000000000,0,48C,TX,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,3494197491624,Othr Tools & Work Equipment-Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,195,6512.1,5A00,,2023-01-16,253.5000000000,0,48C,AL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749195,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,217,6512.1,5A00,,2023-01-16,253.5000000000,0,48C,AL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749217,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,264,6512.1,5G00,,2023-01-16,253.5000000000,0,48C,GA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749264,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,360,6512.1,5G00,,2023-01-16,253.5000000000,0,48C,GA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749360,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,521,1220.121,5L00,,2023-01-16,253.5000000000,0,48C,LA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749521,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,522,1220.121,5L00,,2023-01-16,253.5000000000,0,48C,LA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749522,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,570,1220.121,5G00,,2023-01-16,253.5000000000,0,48C,GA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749570,Materials-Plant-Exempt | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,686,6512.1,5N00,,2023-01-16,253.5000000000,0,48C,NC,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749686,Provisioning Exp - Incurred | Contract Delivery & Shipping - Initial Purchase,,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,792,2003.357C,5L00,COEOTHER,2023-01-16,253.5000000000,0,48C,LA,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749792,Tele PUC-Digital Circuit Equip - Other Digital Circuit Equip Regular | Contract Delivery & Shipping - Initial Purchase,A02HF84,null,,2023-01-31,N,null,2023-01,2023
null,349419749,M312630_6,CAPSBP,858,2003.357C,5F00,COEOTHER,2023-01-16,253.5000000000,0,48C,FL,AFS GLOBAL TECHNOLOGY SOLUTIONS LLC,349419749858,Tele PUC-Digital Circuit Equip - Other Digital Circuit Equip Regular | Contract Delivery & Shipping - Initial Purchase,A02G0QW,null,,2023-01-31,N,null,2023-01,2023
